; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
Date,ffi_emissions,luc_emissions,CH4_emissions,N2O_emissions,SOx,SO2_emissions,CO_emissions,NMVOC_emissions,NOX_emissions,BC_emissions,OC_emissions,NH3,CF4_emissions,C2F6_emissions,C6F14,HFC23_emissions,HFC32_emissions,HFC4310_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC245fa_emissions,SF6_emissions,CFC11_emissions,CFC12_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CCl4_emissions,CH3CCl3_emissions,HCFC22_emissions,HCFC141b_emissions,HCFC142b_emissions,halon1211_emissions,HALON1202,halon1301_emissions,halon2402_emissions,CH3Br_emissions,CH3Cl_emissions
1831,0.023053091,0.246816304,35.37418705,0.249335894,1.66103313,1661.03313,384.2012507,63.33682174,3.947409453,2.361347125,16.87772867,7.190653146,0.010071225,0,0,0,0.000297,0,0,0,0,0.00000375,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.89174,4265.442
1832,0.023212091,0.251357013,35.56272349,0.254046413,1.660610583,1660.610583,382.363398,62.87089656,3.946175053,2.353863299,16.73898675,7.17494236,0.010071225,0,0,0,0.000301,0,0,0,0,0.00000379,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.90924,4266.362
1833,0.023674636,0.255981258,35.98083111,0.258845925,1.673874936,1673.874936,383.4537928,63.0695837,3.905335594,2.356959381,16.86449692,7.239583611,0.010070485,0,0,0,0.000305,0,0,0,0,0.00000382,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.89175,4265.4426
1834,0.024132545,0.260690576,36.76106097,0.26373611,1.721269347,1721.269347,394.1429023,65.10499264,3.989061294,2.412445466,17.45428534,7.412934507,0.010071964,0,0,0,0.000309,0,0,0,0,0.00000386,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.854,4263.4584
1835,0.024667091,0.265486531,36.88278973,0.268718682,1.718222125,1718.222125,390.5551392,64.23544317,3.998558037,2.405456375,17.17048679,7.35045153,0.010071225,0,0,0,0.000313,0,0,0,0,0.0000039,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.8698,4264.2887
1836,0.028575273,0.270370719,37.24729235,0.273795386,1.783083419,1783.083419,389.9786644,64.08016333,3.917445996,2.404187956,17.23500429,7.406012424,0.010071225,0,0,0,0.000317,0,0,0,0,0.00000393,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.84901,4263.1961
1837,0.028552091,0.275344761,37.69980678,0.278968001,1.798088197,1798.088197,394.7565038,64.82242714,4.040217213,2.440210174,17.35383524,7.434049267,0.010071225,0,0,0,0.000321,0,0,0,0,0.00000397,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.86946,4264.2707
1838,0.029466545,0.280410312,38.24210962,0.284238338,1.841543139,1841.543139,401.296187,65.94724657,4.142172855,2.477311746,17.64153847,7.512676619,0.010071225,0,0,0,0.000325,0,0,0,0,0.000004,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.85548,4263.5362
1839,0.030439909,0.285569054,38.51117556,0.289608243,1.843080824,1843.080824,396.9116369,65.11131218,4.015311872,2.452638138,17.50517633,7.526736271,0.010071225,0,0,0,0.000329,0,0,0,0,0.00000404,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.83788,4262.6108
1840,0.032435455,0.290822702,38.88776194,0.295079598,1.874141828,1874.141828,395.8809162,64.92298176,3.92426914,2.443877522,17.57513248,7.585798129,0.010071225,0,0,0,0.000333,0,0,0,0,0.00000407,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.80755,4261.0163
1841,0.033441545,0.296173002,39.38162317,0.30065432,1.916264207,1916.264207,402.3727418,65.94544518,4.089445548,2.490489852,17.74554357,7.617196754,0.010071225,0,0,0,0.000337,0,0,0,0,0.00000411,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.84789,4263.137
1842,0.035319273,0.301621733,39.61872888,0.30633436,1.931462508,1931.462508,396.9951221,64.92167359,3.936168061,2.449170469,17.59096172,7.627020349,0.010070485,0,0,0,0.000341,0,0,0,0,0.00000414,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.84034,4262.7403
1843,0.036232636,0.307170704,39.65326382,0.31212171,1.929660398,1929.660398,389.7367809,63.42406091,3.846066212,2.411136271,17.21821832,7.564819798,0.010071964,0,0,0,0.000345,0,0,0,0,0.00000418,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.85726,4263.6297
1844,0.038569909,0.31282176,40.04426499,0.318018395,1.991445647,1991.445647,392.7074417,63.7624543,3.965309781,2.443825896,17.1801219,7.559105257,0.010071225,0,0,0,0.000349,0,0,0,0,0.00000422,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.85117,4263.3094
1845,0.042330273,0.318576779,40.66967667,0.324026483,2.080381092,2080.381092,397.850056,64.68556723,3.957876345,2.471371875,17.5993633,7.66533428,0.010071225,0,0,0,0.000353,0,0,0,0,0.00000425,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.83257,4262.3319
1846,0.043034727,0.324437675,40.97519975,0.330148076,2.072290434,2072.290434,395.9082622,64.24405153,3.94954154,2.471198742,17.39887857,7.660881001,0.010071225,0,0,0,0.000357,0,0,0,0,0.00000429,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.82423,4261.8933
1847,0.047018727,0.330406393,41.61647168,0.336385321,2.154230603,2154.230603,402.9851575,65.44362075,4.0405661,2.521115228,17.76051419,7.742792251,0.010071225,0,0,0,0.000361,0,0,0,0,0.00000432,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.82758,4262.0693
1848,0.047404364,0.336484919,42.44947063,0.342740401,2.204416735,2204.416735,413.5582929,67.39824375,4.1550565,2.5773718,18.30069373,7.883843526,0.010070485,0.0000149,0,0,0.000365,0,0,0,0,0.00000436,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.78829,4260.004
1849,0.050048455,0.342675273,42.63396461,0.349215542,2.22489572,2224.89572,408.9399341,66.42707154,4.087020956,2.552394089,18.07478627,7.859236687,0.010071964,0.000119564,0,0,0.000369,0,0,0,0,0.00000439,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.81678,4261.5016
1850,0.053698909,0.661285364,43.14236365,0.355813014,2.275776711,2275.776711,411.4628743,66.78304875,4.096904208,2.571124479,18.22682479,7.909310341,0.010071225,0.000224737,0,0,0.000374,0,0,0,0,0.00000444,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93295,4267.6083
1851,0.054219545,0.685401273,43.15191371,0.363793441,2.256815147,2256.815147,402.2448153,64.95004659,4.010397678,2.526692589,17.72630049,7.805799917,0.010071225,0.000240827,0,0,0.000378,0,0,0,0,0.00000448,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.96457,4269.2706
1852,0.056604818,0.695727,43.34412933,0.372424224,2.277634405,2277.634405,397.49852,63.95789986,3.958451611,2.50763416,17.47926155,7.761369615,0.010071225,0.000241799,0,0,0.000383,0,0,0,0,0.00000451,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.98199,4270.1861
1853,0.059238818,0.711415636,43.88435963,0.380109709,2.326420616,2326.420616,400.3388041,64.44555418,3.968326235,2.527811743,17.65848988,7.81791881,0.010071225,0.00024278,0,0,0.000387,0,0,0,0,0.00000455,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.9693,4269.5191
1854,0.069583364,0.717511091,44.80907906,0.388118038,2.535158195,2535.158195,413.3991315,66.79469522,4.086374133,2.610048543,18.34043133,7.995586162,0.010071225,0.000244056,0,0,0.00039,0,0,0,0,0.00000458,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.9226,4267.0641
1855,0.070954364,0.721041818,44.9570539,0.395154931,2.531882071,2531.882071,408.1104539,65.65156398,4.071657216,2.593264313,17.9916486,7.912650488,0.010070485,0.000245478,0,0,0.000395,0,0,0,0,0.00000462,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.95064,4268.5385
1856,0.075625091,0.729835364,45.32147323,0.401213616,2.59832335,2598.32335,404.8549167,65.0425347,3.941501863,2.573430007,17.95411805,7.946208454,0.010071964,0.000247046,0,0,0.000398,0,0,0,0,0.00000465,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92886,4267.3934
1857,0.076333364,0.736330636,46.01300694,0.40752619,2.646996287,2646.996287,414.6731918,66.72779877,4.159141007,2.636452577,18.29156565,8.003048487,0.010071225,0.00024876,0,0,0.000403,0,0,0,0,0.00000469,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.94976,4268.4922
1858,0.077501182,0.744891273,46.54057729,0.412517456,2.684853418,2684.853418,419.0140236,67.47060376,4.240872485,2.660122642,18.4792763,8.049071649,0.010071225,0.00025062,0,0,0.000407,0,0,0,0,0.00000473,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93987,4267.9722
1859,0.082176,0.752952,46.94962615,0.416997408,2.765351504,2765.351504,416.2997485,66.95694734,4.119710729,2.64820325,18.44950598,8.08346312,0.010071225,0.000252626,0,0,0.00041,0,0,0,0,0.00000476,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.91443,4266.635
1860,0.090174818,0.722674091,47.37614023,0.420752578,2.898377784,2898.377784,416.0639966,66.84953493,4.060976263,2.648404731,18.520468,8.126969195,0.010810676,0.000254779,0,0,0.000414,0,0,0,0,0.00000479,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.89112,4265.4096
1861,0.094836818,0.688565455,48.2346867,0.42335986,2.971278843,2971.278843,417.2441372,66.88575551,4.161212988,2.670268663,18.43711983,8.11764112,0.010810691,0.000257078,0,0,0.000419,0,0,0,0,0.00000483,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.94268,4268.1198
1862,0.096561,0.683102727,49.13056212,0.425968395,2.976388043,2976.388043,414.1628066,66.35896016,4.042449359,2.648564983,18.41589321,8.168491036,0.010071254,0.000259523,0,0,0.000423,0,0,0,0,0.00000487,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93302,4267.612
1863,0.103052455,0.683136273,49.71022253,0.428432683,3.064446907,3064.446907,408.1224194,65.0096354,3.971519356,2.629269514,18.09141101,8.127136586,0.010071254,0.000262115,0,0,0.000427,0,0,0,0,0.00000491,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.9509,4268.552
1864,0.111024545,0.674209364,50.66032473,0.431014196,3.193218259,3193.218259,411.3310643,65.39906664,4.087458726,2.667755634,18.0938173,8.142345711,0.010071254,0.000264852,0,0,0.000431,0,0,0,0,0.00000494,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.94467,4268.2247
1865,0.117901909,0.666315,51.9800751,0.433438772,3.327080176,3327.080176,420.489005,67.10347351,4.157661467,2.720201066,18.66656838,8.29585217,0.010810706,0.000267736,0,0,0.000435,0,0,0,0,0.00000498,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93017,4267.4623
1866,0.121628182,0.663517091,52.74699293,0.435744776,3.388258078,3388.258078,417.1011849,66.37528156,4.133671178,2.710298337,18.39468019,8.288452219,0.01081072,0.000270766,0,0,0.000439,0,0,0,0,0.00000501,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92398,4267.1368
1867,0.130313182,0.663883636,53.94102178,0.438210649,3.565435535,3565.435535,424.2969753,67.66026449,4.231180961,2.761022671,18.76835617,8.391050789,0.010070544,2.74E-04,0.00E+00,0,0.000443,0,0,0,0,0.00000505,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93094,4267.5026
1868,0.133841727,0.659553273,55.28767356,0.441434256,3.668308732,3668.308732,434.9302283,69.64729381,4.363304735,2.825140562,19.30124757,8.541812525,0.010072023,0.000277265,0,0,0.000447,0,0,0,0,0.00000508,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.89186,4265.4483
1869,0.142126636,0.653058,55.83359728,0.443908266,3.791462745,3791.462745,426.4036167,67.92949559,4.245329954,2.785004317,18.88882504,8.491462222,0.010810735,0.000280734,0,0,0.000451,0,0,0,0,0.00000512,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93014,4267.4609
1870,0.145237364,0.701722636,56.99659231,0.446639961,3.887529335,3887.529335,433.2287624,69.12187694,4.32346865,2.831200782,19.25812075,8.598490329,0.01081075,0.000284349,0,0,0.000455,0,0,0,0,0.00000515,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.89317,4265.5174
1871,0.154402636,0.732167182,57.57401422,0.454335934,4.016032279,4016.032279,425.1606513,67.42862358,4.269404037,2.797830347,18.76177377,8.539586339,0.010071314,0.000288111,0,0,0.000459,0,0,0,0,0.00000519,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92871,4267.3856
1872,0.170828727,0.747422727,58.18710545,0.470862622,4.250256916,4250.256916,417.7442734,65.84553711,4.178709817,2.771292694,18.36534165,8.507375255,0.010810765,0.000292019,0,0,0.000463,0,0,0,0,0.00000523,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.95075,4268.5441
1873,0.181477909,0.766808455,59.62016165,0.49389425,4.473449628,4473.449628,429.280289,67.99437045,4.309987324,2.841633848,18.9372989,8.700205389,0.01081078,0.000296073,0,0,0.000467,0,0,0,0,0.00000526,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93223,4267.5705
1874,0.169908273,0.780731727,60.88850035,0.521735812,4.382176552,4382.176552,435.80418,69.34908007,4.369596918,2.86805891,19.30481072,8.854267893,0.010810794,0.000300274,0,0,0.000471,0,0,0,0,0.0000053,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.88493,4265.0843
1875,0.184308818,0.788326364,61.4471703,0.552163614,4.552510356,4552.510356,426.8934955,67.4820886,4.311546236,2.833489105,18.75387609,8.78174313,0.010810809,0.000304621,0,0,0.000475,0,0,0,0,0.00000533,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93101,4267.5065
1876,0.186969,0.799051636,62.60294811,0.58288316,4.640322706,4640.322706,429.4805477,68.07266489,4.273649915,2.843125267,19.00214066,8.920382494,0.010810824,0.000309115,0,0,0.000479,0,0,0,0,0.00000537,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.90175,4265.968
1877,0.190663364,0.811609364,63.64524259,0.612226706,4.762604755,4762.604755,434.060346,68.77838073,4.413505724,2.881579173,19.0890591,8.974017789,0.010810839,0.000313755,0,0,0.000483,0,0,0,0,0.00000541,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92824,4267.3608
1878,0.192103364,0.825332727,64.71120383,0.637718424,4.806316495,4806.316495,437.9599498,69.46979574,4.503130841,2.905036494,19.22817131,9.057954989,0.010810853,0.000318542,0,0,0.000487,0,0,0,0,0.00000544,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92472,4267.1759
1879,0.205872818,0.835924909,65.90279841,0.658926777,5.054634873,5054.634873,440.8517591,70.08572002,4.447158396,2.92925864,19.48731539,9.208298804,0.010810868,0.000323475,0,0,0.000491,0,0,0,0,0.00000547,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.88028,4264.8396
1880,0.232828636,0.845651182,66.6649843,0.672777776,5.476691841,5476.691841,437.3657275,69.18788119,4.386751757,2.921172062,19.32682128,9.232234403,0.010810144,0.000328554,0,0,0.000495,0,0,0,0,0.00000551,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.88174,4264.9162
1881,0.240655909,0.844618636,67.70670095,0.680636704,5.655562653,5655.562653,440.9737248,69.70896889,4.531822011,2.962877226,19.32716624,9.285086971,0.011551088,0.000333779,0,0,0.000499,0,0,0,0,0.00000555,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92914,4267.4079
1882,0.254160545,0.861772636,68.57787524,0.689255681,5.878580768,5878.580768,436.0786301,68.75016749,4.409841205,2.944345851,19.15816229,9.341476087,0.011550379,0.000339151,0,0,0.000504,0,0,0,0,0.00000559,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.92759,4267.3266
1883,0.270281455,0.878327455,69.1859791,0.695872552,6.136750815,6136.750815,428.2212034,67.06254476,4.344707595,2.918084088,18.70936137,9.306765817,0.010810957,0.000344675,0,0,0.000508,0,0,0,0,0.00000562,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.95902,4268.979
1884,0.273320182,0.883690091,70.48060515,0.70169045,6.243347605,6243.347605,436.5183492,68.59402326,4.507763748,2.97815874,19.00988998,9.440758821,0.010810972,0.000350339,0,0,0.000512,0,0,0,0,0.00000566,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93535,4267.7345
1885,0.275364818,0.884689364,71.60546241,0.707890871,6.294938313,6294.938313,438.1415385,68.94977818,4.492846371,2.987658653,19.20686906,9.555538232,0.011550438,0.000356149,0,0,0.000516,0,0,0,0,0.00000569,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93798,4267.8727
1886,0.279675,0.892383818,72.58254388,0.712632779,6.353027294,6353.027294,437.7333269,68.86926284,4.534738954,3.000148376,19.06781958,9.615362626,0.011550467,0.000362105,0,0,0.00052,0,0,0,0,0.00000573,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.9357,4267.7531
1887,0.293661273,0.907039909,73.77743063,0.71821666,6.605766965,6605.766965,443.1077381,69.79403942,4.618994874,3.044590075,19.32845364,9.738774896,0.011550497,0.000368211,0,0,0.000524,0,0,0,0,0.00000577,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.94903,4268.4538
1888,0.325165091,0.906573545,75.11035553,0.724224235,7.182264809,7182.264809,452.502308,71.42723744,4.741896917,3.123484052,19.78574643,9.916630947,0.011550526,0.000374464,0,0,0.000528,0,0,0,0,0.0000058,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.91459,4266.6433
1889,0.325036364,0.912469091,75.92960019,0.730764112,7.178592239,7178.592239,448.6908696,70.65718772,4.727164288,3.104668338,19.55277705,9.944387693,0.011550556,0.000380862,0,0,0.000532,0,0,0,0,0.00000584,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.95877,4268.9657
1890,0.354124909,0.945445091,77.07862319,0.755661554,7.728431301,7728.431301,453.8990323,71.47659717,4.807916688,3.159194949,19.77806486,10.06507823,0.011550586,0.000387411,0,0,0.000536,0,0,0,0,0.00000587,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.9317,4267.5425
1891,0.370602,0.971959364,77.68229292,0.766996007,8.025900173,8025.900173,444.3827318,69.53172191,4.743306066,3.125180696,19.19967303,10.01382134,0.011550615,0.0003941,0,0,0.00054,0,0,0,0,0.00000591,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.97344,4269.7366
1892,0.373660364,0.981585545,78.54558089,0.778272468,8.166143155,8166.143155,439.808659,68.66391959,4.695682305,3.110528365,18.94952176,10.04635596,0.011550645,0.000400935,0,0,0.000545,0,0,0,0,0.00000595,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.99082,4270.6504
1893,0.369182455,1.000205455,79.81501329,0.789729823,8.120644735,8120.644735,443.3506558,69.48705802,4.715239733,3.125430895,19.1784562,10.19484436,0.012290126,0.000407922,0,0,0.000549,0,0,0,0,0.00000599,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.97994,4270.0783
1894,0.382052182,1.009864909,81.38345626,0.802004637,8.411388473,8411.388473,456.6960325,71.90804381,4.888948538,3.205110618,19.83612848,10.42784696,0.01229017,0.000415054,0,0,0.000552,0,0,0,0,0.00000602,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.93101,4267.5063
1895,0.405074455,1.020923727,82.23116014,0.812887633,8.84666701,8846.66701,453.551885,71.15178658,4.919171254,3.216163845,19.52250048,10.43613054,0.011550763,0.000422331,0,0,0.000557,0,0,0,0,0.00000606,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.96751,4269.4251
1896,0.418282091,1.029983727,83.00005426,0.824102858,9.089598433,9089.598433,444.0944278,69.42267706,4.733994615,3.170768747,19.17728772,10.47578304,0.012290244,0.00042976,0,0,0.000561,0,0,0,0,0.00000609,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.96751,4269.4252
1897,0.438082091,1.040409545,84.39253635,0.834637127,9.520393854,9520.393854,456.4122055,71.5467325,5.026760132,3.268702112,19.58218288,10.61547291,0.012290288,0.000437329,0,0,0.000565,0,0,0,0,0.00000613,0,0,0,0,0,0,0,0.024856862,0,0,0,0,0.004446573,0,0,0,104.99693,4270.9718
1898,0.462072545,1.048903364,85.36127162,0.844305316,10.01009583,10010.09583,456.6037674,71.45665952,5.098029535,3.296870259,19.50168111,10.67217383,0.012290333,0.000445049,0,0,0.000569,0,0,0,0,0.00000617,0,0,0,0,0,0,0,0.02485618,0,0,0,0,0.004446573,0,0,0,105.01512,4271.9281
1899,0.504763091,1.060294909,86.70543387,0.853783366,10.83811345,10838.11345,462.1035994,72.46072256,5.094979384,3.355831345,19.86870993,10.8764093,0.012290377,0.000485673,0,0,0.000573,0,0,0,0,0.0000062,0,0,0,0,0,0,0,0.024857703,0,0,0,0,0.004446573,0,0,0,104.97653,4269.8993
1900,0.532420636,1.091672182,87.61328845,0.863169654,11.3487275,11348.7275,459.5444669,71.90656631,5.089168388,3.361821037,19.75078793,10.93372787,0.028558348,0.002392668,0,0,0.000577,0,0,0,0,0.00000624,0,0,0,0,0,0,0,0.024856437,0,0,0,0,0.00444657,0,0,0,104.98481,4270.3344
1901,0.550021091,1.105095818,88.39116711,0.871405959,11.7752552,11775.2552,457.6168305,71.63263161,5.202144138,3.382952935,19.48762217,10.95410227,0.047784449,0.004820097,0,0,0.000582,0,0,0,0,0.00000628,0,0,0,0,0,0,0,0.024857442,0,0,0,0,0.00444657,0,0,0,105.04131,4273.3046
1902,0.563913818,1.122882818,89.26282464,0.881215447,12.10054877,12100.54877,455.0261768,71.24149846,5.179688037,3.38154147,19.3580615,11.04557837,0.050743008,0.005778122,0,0,0.000586,0,0,0,0,0.00000632,0,0,0,0,0,0,0,0.024856062,0,0,0,0,0.00444657,0,0,0,105.04898,4273.708
1903,0.614753182,1.126346727,89.89074057,0.890660734,13.04415816,13044.15816,449.9625304,70.25376393,5.190103458,3.389386332,19.03059788,11.06619337,0.05591998,0.006957613,0,0,0.00059,0,0,0,0,0.00000636,0,0,0,0,0,0,0,0.024857979,0,0,0,0,0.00444657,0,0,0,105.09555,4276.1561
1904,0.621749727,1.143534273,91.35674943,0.900998672,13.27443719,13274.43719,462.621765,72.88437625,5.400226563,3.4640583,19.65611973,11.30827081,0.068491568,0.009436339,0,0,0.000594,0,0,0,0,0.00000639,0,0,0,0,0,0,0,0.024855289,0,0,0,0,0.00444657,0,0,0,105.07939,4275.3063
1905,0.661994455,1.153260818,92.40132432,0.911796751,14.10097838,14100.97838,467.4401288,73.70973522,5.570897784,3.525334738,19.75296716,11.41008685,0.087718467,0.013412831,0,0,0.000599,0,0,0,0,0.00000643,0,0,0,0,0,0,0,0.024859105,0,0,0,0,0.00444657,0,0,0,105.08907,4275.8152
1906,0.691291091,1.157391,93.24998316,0.922864309,14.76645012,14766.45012,466.4356479,73.46173851,5.607842107,3.54932448,19.60693136,11.49617854,0.11138246,0.018196454,0,0,0.000603,0,0,0,0,0.00000647,0,0,0,0,0,0,0,0.024853655,0,0,0,0,0.00444657,0,0,0,105.10645,4276.7286
1907,0.787720364,1.167683455,94.56080194,0.933557019,16.26498721,16264.98721,480.3174564,76.00444514,5.92575152,3.674457368,20.14449075,11.70793234,0.10398923,0.016966195,0,0,0.000607,0,0,0,0,0.00000651,0,0,0,0,0,0,0,0.025812945,0,0,0,0,0.00444657,0,0,0,105.14627,4278.822
1908,0.757201091,1.176443727,95.71237193,0.943978146,15.59071312,15590.71312,482.582634,76.856238,5.975251674,3.67587664,20.34218955,11.86493647,0.12765503,0.021404879,0,0,0.000611,0,0,0,0,0.00000654,0,0,0,0,0,0,0,0.029231937,0,0,0,0,0.00444657,0,0,0,105.12414,4277.6586
1909,0.788309455,1.183405364,96.4666946,0.954146693,16.37100547,16371.00547,480.6894688,76.4408771,6.041715332,3.690048662,20.10967131,11.91295764,0.21121463,0.036714367,0,0,0.000616,0,0,0,0,0.00000658,0,0,0,0,0,0,0,0.765086,0,0,0,0,0.00444657,0,0,0,105.16533,4279.824
1910,0.827405455,1.177975909,97.77187103,0.964867509,17.12307052,17123.07052,491.4713622,78.48124343,6.225241543,3.767608107,20.6023284,12.13108603,0.24301505,0.042342327,0,0,0.00062,0,0,0,0,0.00000662,0,0,0,0,0,0,0,1.0366888,0,0,0,0,0.00444657,0,0,0,105.14442,4278.7248
1911,0.839785909,1.175744182,98.42938116,0.976172007,17.24418549,17244.18549,482.3736484,76.73370569,6.205453711,3.725917532,20.00760743,12.08889668,0.27037941,0.047217079,0,0,0.000624,0,0,0,0,0.00000666,0,0,0,0,0,0,0,0.55672031,0,0,0,0,0.00444657,0,0,0,105.20214,4281.7592
1912,0.882419455,1.158490091,99.26614632,0.99242033,17.98919691,17989.19691,477.9889215,75.83160819,6.219463911,3.709100468,19.68089243,12.11713572,0.31844894,0.055977137,0,0,0.000629,0,0,0,0,0.0000067,0,0,0,0,0,0,0,1.3372385,0,0,0,0,0.00444657,0,0,0,105.23472,4283.4718
