year,,,,,,,,,,,,,,,,
,USA,CAN,WEU  ,JPK,ANZ,CEE,FSU,MDE,CAM,SAM,SAS,SEA,CHI,NAF,SSA,SIS
2174,41539.84104,5159.010487,59229.14937,14205.91614,5100.553854,3234.465872,5466.961807,17602.33887,9286.338492,15459.26917,45934.15839,24585.19312,16568.89664,7159.814806,94685.97232,1636.144242
2175,41536.72529,5155.488133,59182.14988,14170.90385,5097.085823,3229.23899,5459.964345,17596.87649,9277.591124,15436.02417,45865.11634,24546.07897,16523.5469,7151.789322,94666.89143,1633.274873
2176,41682.63045,5193.471907,59606.68546,14253.37833,5133.999407,3251.441314,5497.417661,17766.53178,9383.608593,15572.19079,46438.0194,24799.64567,16591.53053,7223.677709,96498.8137,1652.878944
2177,41829.04813,5231.735532,60034.2664,14336.3328,5171.180323,3273.796288,5535.127893,17937.82276,9490.837552,15709.55858,47018.07861,25055.83177,16659.79387,7296.288704,98366.18595,1672.718321
2178,41975.98012,5270.28107,60464.91453,14419.77007,5208.630507,3296.304962,5573.096803,18110.76519,9599.291845,15848.13814,47605.38336,25314.66434,16728.33807,7369.62957,100269.6942,1692.795829
2179,42123.42824,5309.110597,60898.65187,14503.69294,5246.351909,3318.968391,5611.326165,18285.37499,9708.985473,15987.94016,48200.02417,25576.1707,16797.16428,7443.707644,102210.0377,1713.114326
2180,42271.3943,5348.226206,61335.50056,14588.10424,5284.346492,3341.787641,5649.817766,18461.66825,9819.932599,16128.97542,48802.09265,25840.37849,16866.27367,7518.530337,104187.9292,1733.676704
2181,42267.07465,5345.364123,61298.784,14564.7585,5281.538652,3338.118685,5644.772075,18455.46176,9812.508662,16111.89236,48747.84619,25811.10548,16836.93183,7512.178411,104144.1496,1731.495087
2182,42262.75544,5342.503573,61262.08942,14541.45013,5278.732304,3334.453758,5639.73089,18449.25735,9805.090337,16094.82739,48693.66003,25781.86564,16807.64103,7505.831852,104100.3885,1729.316215
2183,42258.43667,5339.644553,61225.4168,14518.17905,5275.927448,3330.792854,5634.694208,18443.05503,9797.67762,16077.7805,48639.5341,25752.65892,16778.40118,7499.490654,104056.6457,1727.140086
2184,42254.11834,5336.787063,61188.76613,14494.94522,5273.124081,3327.135969,5629.662023,18436.8548,9790.270508,16060.75166,48585.46834,25723.48529,16749.21221,7493.154813,104012.9213,1724.966694
2185,42249.80045,5333.931103,61152.13741,14471.74857,5270.322204,3323.4831,5624.634333,18430.65665,9782.868995,16043.74085,48531.46267,25694.34471,16720.07401,7486.824326,103969.2153,1722.796038
2186,42384.96599,5370.668035,61564.81903,14559.61826,5306.047916,3345.915366,5661.98702,18594.10497,9887.349808,16179.86651,49106.80564,25949.1476,16797.21769,7557.715973,105805.3966,1742.639844
2187,42520.56395,5407.657989,61980.28561,14648.02148,5342.0158,3368.499042,5699.587763,18759.00279,9992.946473,16317.14714,49688.96932,26206.4773,16874.71729,7629.278883,107674.0062,1762.712218
2188,42656.59572,5444.902708,62398.55594,14736.96147,5378.227499,3391.235149,5737.438209,18925.36297,10099.67091,16455.59255,50278.03459,26466.35886,16952.57447,7701.519411,109575.6171,1783.015793
2189,42793.06268,5482.403946,62819.64894,14826.44148,5414.684664,3414.124716,5775.540017,19093.19848,10207.53516,16595.21262,50874.08326,26728.81758,17030.79086,7774.443975,111510.8119,1803.553233
2190,42929.96622,5520.16347,63243.58367,14916.4648,5451.38896,3437.16878,5813.894855,19262.5224,10316.55139,16736.01733,51477.19811,26993.87903,17109.36813,7848.059051,113480.1839,1824.32723
2191,42924.41219,5518.023694,63217.91561,14905.43988,5449.299917,3435.16931,5810.947824,19255.34215,10310.6513,16725.69068,51439.69471,26975.45691,17096.59725,7843.590418,113407.0592,1822.919659
2192,42918.85887,5515.884746,63192.25796,14894.42311,5447.211675,3433.171004,5808.002287,19248.16457,10304.75459,16715.3704,51402.21862,26957.04737,17083.83589,7839.124329,113333.9817,1821.513174
2193,42913.30628,5513.746628,63166.61073,14883.41448,5445.124233,3431.17386,5805.058242,19240.98967,10298.86125,16705.05649,51364.76984,26938.6504,17071.08406,7834.660784,113260.9512,1820.107775
2194,42907.7544,5511.609339,63140.97391,14872.41399,5443.037591,3429.177878,5802.11569,19233.81744,10292.97127,16694.74895,51327.34834,26920.26598,17058.34175,7830.19978,113187.9679,1818.70346
2195,42902.20324,5509.472878,63115.34749,14861.42162,5440.951749,3427.183057,5799.17463,19226.64789,10287.08467,16684.44776,51289.95411,26901.8941,17045.60895,7825.741316,113115.0315,1817.300228
2196,43025.9935,5544.76276,63514.28305,14955.30681,5475.291769,3449.86969,5836.377603,19381.92718,10389.13016,16820.26249,51863.92943,27156.87984,17132.66455,7895.242352,114918.4544,1837.294488
2197,43150.14094,5580.278685,63915.74017,15049.78511,5509.848524,3472.706499,5873.819242,19538.46054,10492.18792,16957.18278,52444.328,27414.28243,17220.16476,7965.360631,116750.6297,1857.508729
2198,43274.6466,5616.0221,64319.73479,15144.86026,5544.623379,3495.694479,5911.501078,19696.25811,10596.26799,17095.21762,53031.22168,27674.12477,17308.11185,8036.101637,118612.0158,1877.94537
2199,43399.51152,5651.994463,64726.28296,15240.53604,5579.617713,3518.83463,5949.424651,19855.33009,10701.38051,17234.3761,53624.68317,27936.42999,17396.50811,8107.4709,120503.0786,1898.606859
2200,43524.73671,5688.19724,65135.40081,15336.81624,5614.83291,3542.127961,5987.591511,20015.68677,10807.53573,17374.66735,54224.78597,28201.22143,17485.35582,8179.473998,122424.291,1919.49567
2201,43518.5096,5686.408872,65115.18773,15332.05934,5613.09302,3540.977765,5985.706155,20007.79015,10802.3262,17367.75967,54195.40583,28188.21617,17480.95614,8175.933608,122331.0565,1918.472625
2202,43512.28337,5684.621066,65094.98093,15327.30392,5611.35367,3539.827943,5983.821393,19999.89665,10797.11918,17360.85473,54166.04161,28175.2169,17476.55757,8172.39475,122237.893,1917.450126
2203,43506.05804,5682.833823,65074.7804,15322.54997,5609.614858,3538.678494,5981.937225,19992.00626,10791.91467,17353.95253,54136.6933,28162.22363,17472.1601,8168.857424,122144.8005,1916.428172
2204,43499.83359,5681.047141,65054.58614,15317.7975,5607.876586,3537.529418,5980.053649,19984.11899,10786.71267,17347.05308,54107.36089,28149.23635,17467.76374,8165.321629,122051.7788,1915.406763
2205,43493.61004,5679.261022,65034.39814,15313.04651,5606.138852,3536.380715,5978.170667,19976.23483,10781.51317,17340.15637,54078.04438,28136.25506,17463.36848,8161.787364,121958.828,1914.385898
2206,43606.62194,5712.042195,65404.88641,15400.23854,5638.043525,3557.482266,6012.804946,20122.24535,10878.12885,17467.49864,54625.39901,28377.39414,17543.72985,8227.158655,123718.31,1933.471373
2207,43719.92748,5745.012585,65777.48527,15487.92704,5670.129769,3578.70973,6047.639877,20269.3231,10975.61032,17595.77608,55178.29373,28620.59987,17624.46102,8293.053532,125503.1757,1952.747121
2208,43833.52743,5778.173282,66152.20675,15576.11483,5702.398617,3600.063857,6082.676623,20417.47587,11073.96534,17724.99556,55736.78461,28865.88997,17705.56369,8359.47619,127313.7914,1972.215039
2209,43947.42256,5811.525385,66529.06295,15664.80476,5734.851107,3621.545404,6117.916352,20566.71152,11173.20175,17855.16401,56300.9283,29113.28231,17787.03958,8426.430856,129150.5286,1991.877043
2210,44061.61363,5845.07,66908.06603,15753.9997,5767.488285,3643.155132,6153.360242,20717.03797,11273.32743,17986.28838,56870.782,29362.7949,17868.89039,8493.921791,131013.7641,2011.735067
2211,44055.30067,5843.226515,66887.23453,15749.09717,5765.694398,3641.967976,6151.412458,20708.80027,11267.85752,17979.10339,56839.71767,29349.15402,17864.38231,8490.228198,130912.9988,2010.652244
2212,44048.98861,5841.383612,66866.40952,15744.19616,5763.901069,3640.781207,6149.465291,20700.56585,11262.39027,17971.92128,56808.6703,29335.51946,17859.87538,8486.53621,130812.311,2009.570004
2213,44042.67746,5839.541291,66845.59099,15739.29668,5762.108298,3639.594825,6147.518741,20692.33471,11256.92567,17964.74204,56777.63989,29321.89125,17855.36958,8482.845828,130711.7007,2008.488347
2214,44036.36721,5837.69955,66824.77894,15734.39873,5760.316084,3638.408829,6145.572806,20684.10684,11251.46372,17957.56566,56746.62643,29308.26936,17850.86492,8479.157051,130611.1677,2007.407272
2215,44030.05787,5835.85839,66803.97337,15729.5023,5758.524428,3637.22322,6143.627488,20675.88224,11246.00442,17950.39215,56715.62991,29294.6538,17846.36139,8475.469878,130510.7121,2006.326779
2216,44131.81036,5865.838711,67142.73631,15809.22927,5787.708523,3656.544828,6175.367499,20810.91658,11335.90627,18067.84194,57228.31332,29518.80221,17919.44236,8535.933651,132193.1075,2024.219741
2217,44233.79801,5895.973049,67483.21712,15889.36036,5817.040522,3675.969076,6207.271491,20946.83284,11426.52682,18186.06021,57745.63115,29744.6657,17992.82259,8596.82877,133897.1904,2042.272277
2218,44336.02134,5926.262196,67825.4245,15969.8976,5846.521176,3695.49651,6239.340308,21083.63677,11517.87179,18305.05198,58267.6253,29972.25738,18066.50332,8658.158314,135623.2405,2060.485811
2219,44438.48091,5956.706945,68169.36722,16050.84305,5876.151237,3715.127676,6271.574804,21221.33416,11609.94698,18424.82231,58794.33804,30201.59048,18140.48577,8719.925381,137371.5408,2078.861777
2220,44541.17726,5987.308097,68515.05407,16132.19879,5905.931462,3734.863127,6303.975834,21359.93086,11702.75824,18545.37631,59325.81202,30432.67833,18214.77118,8782.133092,139142.3781,2097.401626
2221,44534.78643,5985.413777,68493.65219,16127.16193,5904.087723,3733.64183,6301.970204,21351.3734,11697.04324,18537.93304,59293.1488,30418.4397,18210.16373,8778.296451,139034.3146,2096.261952
2222,44528.39652,5983.520057,68472.257,16122.12666,5902.24456,3732.420932,6299.965212,21342.81936,11691.33103,18530.49275,59260.50356,30404.20774,18205.55744,8774.461486,138926.335,2095.122898
2223,44522.00753,5981.626936,68450.8685,16117.09295,5900.401972,3731.200433,6297.960858,21334.26876,11685.62161,18523.05545,59227.87629,30389.98244,18200.95232,8770.628197,138818.4392,2093.984463
2224,44515.61946,5979.734413,68429.48667,16112.06082,5898.55996,3729.980334,6295.957141,21325.72158,11679.91497,18515.62113,59195.26699,30375.76379,18196.34836,8766.796582,138710.6273,2092.846646
2225,44509.2323,5977.84249,68408.11153,16107.03025,5896.718522,3728.760633,6293.954062,21317.17782,11674.21113,18508.1898,59162.67564,30361.5518,18191.74557,8762.966641,138602.899,2091.709448
2226,44599.28648,6004.747729,68712.07237,16178.56767,5922.913897,3746.118909,6322.491912,21439.58819,11756.15,18614.39115,59632.73555,30565.65631,18257.00151,8817.776875,140174.1133,2108.128722
2227,44689.52286,6031.774063,69017.38382,16250.4228,5949.22564,3763.557992,6351.159157,21562.70149,11838.66399,18721.20188,60106.53018,30771.13291,18322.49154,8872.929934,141763.139,2124.676882
2228,44779.94181,6058.922039,69324.05187,16322.59707,5975.65427,3781.078257,6379.956384,21686.52174,11921.75713,18828.62551,60584.08921,30977.99081,18388.21649,8928.427962,143370.178,2141.354941
2229,44870.54371,6086.192203,69632.08255,16395.0919,6002.200306,3798.680084,6408.884183,21811.05301,12005.43348,18936.66554,61065.44254,31186.23932,18454.1772,8984.273116,144995.4346,2158.163917
2230,44961.32891,6113.585105,69941.48192,16467.9087,6028.864268,3816.363852,6437.943145,21936.29938,12089.69714,19045.32551,61550.62033,31395.88776,18520.37451,9040.467569,146639.1152,2175.104838
2231,44954.86853,6111.644694,69919.56289,16462.75006,6026.975289,3815.111556,6435.884842,21927.44764,12083.75579,19037.64595,61516.46896,31381.09761,18515.67743,9036.499789,146524.1319,2173.912168
2232,44948.40908,6109.704898,69897.65074,16457.59304,6025.086901,3813.85967,6433.827198,21918.59948,12077.81735,19029.96949,61482.33654,31366.31442,18510.98154,9032.53375,146409.2388,2172.720152
2233,44941.95056,6107.765718,69875.74545,16452.43763,6023.199105,3812.608196,6431.770211,21909.75489,12071.88184,19022.29613,61448.22305,31351.53819,18506.28684,9028.569451,146294.4358,2171.528789
2234,44935.49297,6105.827153,69853.84702,16447.28384,6021.3119,3811.357132,6429.713882,21900.91386,12065.94924,19014.62585,61414.12849,31336.76893,18501.59334,9024.606893,146179.7228,2170.33808
2235,44929.0363,6103.889204,69831.95546,16442.13167,6019.425287,3810.106479,6427.65821,21892.07641,12060.01956,19006.95867,61380.05286,31322.00662,18496.90102,9020.646074,146065.0998,2169.148024
2236,45006.99853,6127.467175,70098.28498,16504.81328,6042.385025,3825.332388,6452.708873,22000.30981,12132.81002,19100.64569,61799.84036,31503.17443,18553.83562,9069.103594,147491.1837,2183.822432
2237,45085.09604,6151.136223,70365.63025,16567.73385,6065.432338,3840.619142,6477.857167,22109.07832,12206.03981,19194.79449,62222.49886,31685.39013,18610.94546,9117.821421,148931.191,2198.596113
2238,45163.32907,6174.896699,70633.99513,16630.89428,6088.56756,3855.966985,6503.103472,22218.38457,12279.7116,19289.40736,62648.04799,31868.65976,18668.2311,9166.800952,150385.2576,2213.469739
2239,45241.69786,6198.748957,70903.38352,16694.29551,6111.791025,3871.376161,6528.448169,22328.23123,12353.82804,19384.48659,63076.50751,32052.98944,18725.69306,9216.043594,151853.5207,2228.443985
2240,45320.20263,6222.69335,71173.79932,16757.93843,6135.103072,3886.846915,6553.891644,22438.62096,12428.39183,19480.03447,63507.89733,32238.38528,18783.3319,9265.55076,153336.119,2243.519533
2241,45313.68131,6220.71202,71151.42119,16752.67168,6133.173896,3885.567065,6551.786401,22429.50448,12422.24622,19472.14348,63472.39358,32223.09781,18778.55562,9261.465414,153214.7433,2242.278636
2242,45307.16094,6218.73132,71129.05009,16747.40658,6131.245327,3884.287637,6549.681835,22420.3917,12416.10365,19464.25569,63436.90968,32207.81759,18773.78056,9257.38187,153093.4637,2241.038426
2243,45300.6415,6216.751251,71106.68603,16742.14313,6129.317364,3883.00863,6547.577944,22411.28263,12409.96411,19456.3711,63401.44561,32192.54462,18769.00671,9253.300126,152972.2802,2239.798901
2244,45294.123,6214.771813,71084.329,16736.88134,6127.390007,3881.730044,6545.47473,22402.17725,12403.82761,19448.4897,63366.00138,32177.27889,18764.23408,9249.220181,152851.1925,2238.560062
2245,45287.60544,6212.793004,71061.979,16731.6212,6125.463256,3880.451879,6543.372191,22393.07558,12397.69414,19440.61149,63330.57695,32162.0204,18759.46266,9245.142036,152730.2007,2237.321908
2246,45353.13024,6232.817475,71288.13928,16784.84938,6144.965598,3893.393478,6564.678505,22485.70875,12460.2433,19520.63359,63692.95711,32317.58849,18807.63416,9286.609224,153978.5394,2249.997931
2247,45418.74985,6252.906486,71515.01934,16838.24688,6164.530032,3906.378239,6586.054195,22578.72511,12523.10804,19600.98508,64057.41082,32473.90906,18855.92935,9328.262405,155237.0814,2262.745773
2248,45484.46441,6273.060247,71742.62146,16891.81427,6184.156755,3919.406305,6607.499489,22672.12626,12586.28994,19681.66731,64423.94994,32630.98576,18904.34856,9370.102412,156505.9101,2275.56584
2249,45550.27404,6293.278965,71970.94795,16945.55206,6203.845965,3932.477821,6629.014612,22765.91377,12649.79061,19762.68165,64792.58642,32788.82224,18952.89211,9412.130084,157785.1096,2288.458542
2250,45616.17889,6313.56285,72200.0011,16999.46081,6223.597863,3945.592931,6650.599792,22860.08926,12713.61165,19844.02947,65163.33225,32947.42218,19001.56031,9454.346263,159074.7645,2301.424291
2251,45609.60553,6311.546165,72177.22629,16994.10064,6221.633932,3944.289249,6648.453856,22850.74134,12707.28701,19835.95454,65126.63584,32931.69915,18996.71588,9450.15847,158947.6703,2300.140812
2252,45603.03311,6309.530125,72154.45867,16988.74216,6219.67062,3942.985997,6646.308612,22841.39725,12700.96552,19827.8829,65089.96009,32915.98361,18991.8727,9445.972532,158820.6777,2298.85805
2253,45596.46164,6307.514728,72131.69823,16983.38537,6217.707929,3941.683176,6644.16406,22832.05698,12694.64717,19819.81454,65053.305,32900.27558,18987.03074,9441.788449,158693.7865,2297.576003
2254,45589.89112,6305.499975,72108.94497,16978.03027,6215.745856,3940.380786,6642.0202,22822.72053,12688.33196,19811.74946,65016.67054,32884.57505,18982.19003,9437.606218,158566.9967,2296.29467
2255,45583.32155,6303.485865,72086.19889,16972.67685,6213.784402,3939.078826,6639.877032,22813.38789,12682.0199,19803.68767,64980.05672,32868.882,18977.35054,9433.42584,158440.3081,2295.014053
2256,45636.11415,6319.760152,72269.98367,17015.93205,6229.636371,3949.603798,6657.214356,22889.16085,12733.35531,19869.03336,65278.61645,32996.48389,19016.37748,9467.340541,159480.8499,2305.463426
2257,45688.9679,6336.076456,72454.23702,17059.29749,6245.52878,3960.156893,6674.596949,22965.18548,12784.89852,19934.59467,65578.54796,33124.58115,19055.48467,9501.37717,160528.2254,2315.960376
2258,45741.88286,6352.434884,72638.96013,17102.77344,6261.461732,3970.738185,6692.024929,23041.46262,12836.65037,20000.37231,65879.85754,33253.1757,19094.67229,9535.536167,161582.4794,2326.505119
2259,45794.85911,6368.835547,72824.15419,17146.3602,6277.43533,3981.347749,6709.498416,23117.99311,12888.6117,20066.36699,66182.55153,33382.26947,19133.9405,9569.817971,162643.6571,2337.097873
2260,45847.89671,6385.278553,73009.82041,17190.05803,6293.449679,3991.985662,6727.017527,23194.77779,12940.78337,20132.57944,66486.63628,33511.86441,19173.28946,9604.223023,163711.804,2347.738857
2261,45841.28042,6383.232425,72986.71525,17184.62006,6291.456785,3990.662113,6724.837602,23185.2352,12934.3078,20124.35042,66448.92905,33495.7744,19168.38849,9599.949292,163579.8039,2346.419255
2262,45834.66509,6381.186953,72963.6174,17179.18381,6289.464522,3989.339004,6722.658384,23175.69652,12927.83548,20116.12477,66411.2432,33479.69212,19163.48876,9595.677462,163447.9103,2345.100394
2263,45828.05071,6379.142136,72940.52687,17173.74928,6287.472891,3988.016333,6720.479872,23166.16178,12921.3664,20107.90247,66373.57872,33463.61757,19158.59029,9591.407533,163316.123,2343.782274
2264,45821.43728,6377.097974,72917.44364,17168.31647,6285.48189,3986.694101,6718.302066,23156.63096,12914.90055,20099.68354,66335.93561,33447.55073,19153.69307,9587.139505,163184.4419,2342.464895
2265,45814.82481,6375.054467,72894.36772,17162.88538,6283.491519,3985.372307,6716.124965,23147.10405,12908.43793,20091.46797,66298.31384,33431.49161,19148.7971,9582.873375,163052.867,2341.148257
2266,45854.64337,6387.414647,73033.93839,17195.73465,6295.532172,3993.370223,6729.305387,23204.95113,12947.73339,20141.28644,66527.55876,33529.11914,19178.36334,9608.76158,163859.3297,2349.175166
2267,45894.49653,6399.798792,73173.7763,17228.64678,6307.595897,4001.38419,6742.511675,23262.94278,12987.14846,20191.22844,66757.59636,33627.03178,19207.97524,9634.719723,164669.7811,2357.229597
2268,45934.38433,6412.206947,73313.88196,17261.62191,6319.68274,4009.414239,6755.743881,23321.07935,13026.68353,20241.29427,66988.42938,33725.23033,19237.63286,9660.747991,165484.241,2365.311644
2269,45974.30679,6424.63916,73454.25587,17294.66015,6331.792743,4017.460403,6769.002055,23379.36121,13066.33894,20291.48425,67220.06056,33823.71566,19267.33627,9686.846575,166302.7293,2373.4214
2270,46014.26395,6437.095477,73594.89856,17327.76162,6343.925953,4025.522714,6782.286248,23437.78873,13106.11507,20341.79867,67452.49268,33922.48858,19297.08554,9713.015665,167125.2658,2381.558962
2271,46007.61406,6435.026113,73571.5327,17322.26226,6341.910191,4024.183476,6780.079436,23428.09122,13099.5192,20333.44746,67413.97609,33906.10619,19292.14006,9708.673708,166989.2981,2380.210412
2272,46000.96513,6432.957415,73548.17426,17316.76464,6339.89507,4022.844684,6777.873342,23418.39772,13092.92664,20325.09968,67375.4815,33889.73172,19287.19584,9704.333693,166853.4411,2378.862626
2273,45994.31716,6430.889381,73524.82324,17311.26877,6337.880589,4021.506337,6775.667967,23408.70823,13086.33741,20316.75532,67337.00888,33873.36516,19282.25289,9699.995617,166717.6945,2377.515603
2274,45987.67015,6428.822013,73501.47962,17305.77464,6335.866748,4020.168436,6773.463308,23399.02275,13079.75149,20308.41439,67298.55823,33857.00651,19277.31121,9695.659481,166582.0584,2376.169343
2275,45981.0241,6426.755309,73478.14342,17300.28225,6333.853547,4018.830979,6771.259367,23389.34128,13073.16888,20300.07689,67260.12954,33840.65575,19272.3708,9691.325283,166446.5327,2374.823845
2276,46007.68152,6435.072972,73572.05986,17322.38645,6341.956763,4024.215244,6780.135343,23428.4185,13099.7673,20333.69682,67415.66093,33906.7137,19292.22985,9708.8122,166997.5209,2380.271413
2277,46034.3544,6443.401399,73666.09634,17344.5189,6350.070346,4029.606722,6789.022954,23467.56101,13126.41985,20367.37242,67571.55196,33972.9006,19312.10936,9726.330669,167550.333,2385.731476
2278,46061.04274,6451.740606,73760.25301,17366.67963,6358.194309,4035.005424,6797.922215,23506.76891,13153.12661,20401.1038,67727.80347,34039.21671,19332.00936,9743.880749,168104.975,2391.204065
2279,46087.74656,6460.090605,73854.53003,17388.86867,6366.328666,4040.411359,6806.833142,23546.04232,13179.88772,20434.89104,67884.4163,34105.66226,19351.92987,9761.462496,168661.4532,2396.689207
2280,46114.46585,6468.451412,73948.92754,17411.08606,6374.473429,4045.824536,6815.755749,23585.38135,13206.70327,20468.73424,68041.39128,34172.23751,19371.8709,9779.075968,169219.7734,2402.186932
2281,46107.79183,6466.365261,73925.37334,17405.54234,6372.441139,4044.473957,6813.529476,23575.57119,13200.01979,20460.29442,68002.28326,34155.64231,19366.89334,9774.684491,169080.8835,2400.817216
2282,46101.11878,6464.279784,73901.82663,17400.00038,6370.409498,4043.123828,6811.30393,23565.76511,13193.33969,20451.85807,67963.19772,34139.05517,19361.91706,9770.294987,168942.1077,2399.448282
2283,46094.44669,6462.194979,73878.28743,17394.46019,6368.378504,4041.774151,6809.079112,23555.96311,13186.66297,20443.42521,67924.13465,34122.47609,19356.94205,9765.907453,168803.4458,2398.080128
2284,46087.77557,6460.110846,73854.75573,17388.92177,6366.348158,4040.424924,6806.855019,23546.16518,13179.98963,20434.99582,67885.09403,34105.90506,19351.96832,9761.52189,168664.8976,2396.712754
2285,46081.10541,6458.027386,73831.23151,17383.38511,6364.318459,4039.076147,6804.631654,23536.37133,13173.31967,20426.5699,67846.07584,34089.34207,19346.99588,9757.138297,168526.4632,2395.34616
2286,46094.47088,6462.211859,73878.47707,17394.50486,6368.395203,4041.785578,6809.098975,23556.07906,13186.75212,20443.51487,67924.73955,34122.6934,19356.97431,9765.957438,168806.4313,2398.101904
2287,46107.84022,6466.399043,73925.75285,17405.63173,6372.474558,4044.496827,6813.56923,23575.80329,13200.19826,20460.47389,68003.49446,34156.07736,19366.95788,9774.784552,169086.8645,2400.860819
2288,46121.21344,6470.588941,73973.05889,17416.76572,6376.556527,4047.209895,6818.042419,23595.54403,13213.65811,20477.44698,68082.34069,34189.49398,19376.94661,9783.619643,169367.7635,2403.622907
2289,46134.59054,6474.781553,74020.3952,17427.90683,6380.641111,4049.924783,6822.518545,23615.3013,13227.13169,20494.43415,68161.27833,34222.9433,19386.94049,9792.46272,169649.1292,2406.388174
2290,46147.97152,6478.976882,74067.7618,17439.05506,6384.728311,4052.641492,6826.997609,23635.07512,13240.61901,20511.43541,68240.3075,34256.42534,19396.93952,9801.313791,169930.9624,2409.156621
2291,46141.28297,6476.880576,74044.09365,17433.48451,6382.686019,4051.284048,6824.759547,23625.19649,13233.88222,20502.94183,68200.8387,34239.70069,19391.94258,9796.892254,169790.2797,2407.773989
2292,46134.59539,6474.784949,74020.43307,17427.91573,6380.644381,4049.927059,6822.522218,23615.32198,13227.14887,20494.45176,68161.39273,34222.9842,19386.94693,9792.472712,169649.7135,2406.39215
2293,46127.90878,6472.69,73996.78004,17422.34874,6378.603396,4048.570525,6820.285623,23605.45161,13220.41893,20485.96521,68121.96958,34206.27588,19381.95257,9788.055163,169509.2637,2405.011105
2294,46121.22314,6470.595728,73973.13457,17416.78352,6376.563064,4047.214445,6818.049761,23595.58536,13213.69243,20477.48218,68082.56923,34189.57572,19376.95949,9783.639607,169368.9302,2403.630852
2295,46114.53847,6468.502134,73949.49666,17411.22008,6374.523385,4045.858819,6815.814632,23585.72323,13206.96934,20469.00266,68043.19167,34172.8837,19371.9677,9779.226044,169228.7128,2402.251391
2296,46114.53847,6468.502134,73949.49666,17411.22008,6374.523385,4045.858819,6815.814632,23585.72323,13206.96934,20469.00266,68043.19167,34172.8837,19371.9677,9779.226044,169228.7128,2402.251391
2297,46114.53847,6468.502134,73949.49666,17411.22008,6374.523385,4045.858819,6815.814632,23585.72323,13206.96934,20469.00266,68043.19167,34172.8837,19371.9677,9779.226044,169228.7128,2402.251391
2298,46114.53847,6468.502134,73949.49666,17411.22008,6374.523385,4045.858819,6815.814632,23585.72323,13206.96934,20469.00266,68043.19167,34172.8837,19371.9677,9779.226044,169228.7128,2402.251391
2299,46114.53847,6468.502134,73949.49666,17411.22008,6374.523385,4045.858819,6815.814632,23585.72323,13206.96934,20469.00266,68043.19167,34172.8837,19371.9677,9779.226044,169228.7128,2402.251391
2300,46114.53847,6468.502134,73949.49666,17411.22008,6374.523385,4045.858819,6815.814632,23585.72323,13206.96934,20469.00266,68043.19167,34172.8837,19371.9677,9779.226044,169228.7128,2402.251391
